"id","recclass","mass","fall","year","reclat","reclong"
12385,"L6",4047,"Fell",1932,55.2,75.33333
12390,"L6",45000,"Fell",1886,32.03333,130.63333
12392,"L6",2800,"Fell",1879,47.08333,1.75
12394,"OC",399,"Fell",1878,20.66667,-101.28333
12395,"H5",2000,"Fell",1924,-37.33333,-61.53333
12396,"L6",45000,"Fell",1985,-31.23333,-58.16667
12408,"H5",3833,"Fell",1871,44.28333,5.58333
12433,"Ureilite",900,"Fell",1955,26.78333,82.71667
12434,"L6",37000,"Fell",1803,48.76667,0.63333
12435,"Eucrite-mmict",212.5,"Fell",1910,21.86667,76.03333
12451,"L6",372,"Fell",1887,24.45,78.56667
12455,"CO3.5",51700,"Fell",1872,47.7,1.06667
12456,"H6",7000,"Fell",1897,43.75,5.11667
12461,"L6",2300,"Fell",1947,58.85,16.73333
12464,"L6",1282,"Fell",1986,46.24167,126.19611
12465,"L4",7000,"Fell",1925,47.75,16.23333
12466,"H5",14250,"Fell",1987,33.13333,115.16667
12740,"L6",1060,"Fell",1830,51.9,-1.11667
12743,"L6",800,"Fell",1938,52.45,51.56667
12748,"H5",3000,"Fell",1845,47.16667,0.43333
12749,"Howardite",780,"Fell",1845,48.53333,-0.86667
12755,"L6",51500,"Fell",1943,35.88333,-99.33333
12756,"L6",460,"Fell",1912,-25.66667,28.36667
12759,"L6",271.4,"Fell",1999,52.66667,-6.96667
12760,"H5",877,"Fell",1907,34.58333,-87.5
12765,"L6",700,"Fell",1900,52.26667,32.85
12769,"L6",125,"Fell",1857,48.35,3.25
12772,"L6",2000,"Fell",1896,50.36667,4.73333
14646,"H6",4000,"Fell",1973,-26.15,26.18333
14650,"H5",6862,"Fell",1930,56.65,15.86667
14652,"H5",50000,"Fell",1813,52.56667,-8.78333
14655,"L6",1862,"Fell",1854,52.75,12.9
14659,"L5",498,"Fell",1978,31.63333,118.98333
14661,"L6",12800,"Fell",1808,50.2,14.85
14664,"L5",491,"Fell",1839,37.91667,-92.08333
14670,"H4",5213,"Fell",1820,56,26.43333
14675,"Lodranite",1000,"Fell",1868,29.53333,71.8
14678,"Howardite",40000,"Fell",1994,26.96556,72.62667
52843,"L6",329.7,"Fell",2010,38.70066,-77.21163
14708,"L6",25,"Fell",1894,38,-0.83333
14711,"H5",17000,"Fell",1970,36.00833,-95.15
14716,"L6",1300,"Fell",1977,38.25,-85.75
14718,"Mesosiderite-A3",59000,"Fell",1935,52,19.91667
14721,"L5",9241,"Fell",1926,24.95,75.15
14724,"L6",3500,"Fell",1768,47.85,0.48333
14753,"L6",340,"Fell",1869,32.03333,-84.76667
14754,"H6",2520,"Fell",1980,24.8,103.3
14755,"L6",11000,"Fell",1889,56.21667,13.03333
14756,"Howardite",885,"Fell",1813,61.2,27.7
14757,"H3-5",14000,"Fell",1753,46.21667,5
14764,"L5",540,"Fell",1937,19,97
15370,"H5",1500,"Fell",1836,-5.2,-36.66667
15371,"L6",93200,"Fell",1981,-15.21222,35.24222
15372,"Eucrite-pmict",1995,"Fell",1936,-28.83333,31.95
15379,"L",1000,"Fell",1950,25.91667,86.36667
15380,"L6",400,"Fell",1935,-7.75,111.53333
15382,"L6",400,"Fell",1896,40.41667,-3.71667
15383,"L3-4",600,"Fell",1941,-26.16667,-49.93333
15386,"Iron, IAB-sHL",5000,"Fell",1899,37.86667,27.51667
15387,"H3-5",666.6,"Fell",1990,-19.48333,31.65
47361,"H4/5",70500,"Fell",2007,27.66667,95.78333
30751,"H5/6",4629,"Fell",2004,12.83333,9.38333
15393,"OC",150,"Fell",1933,32.21667,-104
15394,"L5",2000,"Fell",1970,9.5,31.75
15395,"H",470,"Fell",1930,-3.13333,33.51667
15400,"Eucrite-pmict",807,"Fell",1933,-29.45,26.76667
15401,"L6",1000,"Fell",1927,45.21667,62.08333
15402,"LL6",1700,"Fell",1863,23.05,86.7
15403,"Diogenite",50,"Fell",1843,20.96667,76.1
15405,"LL6",22300,"Fell",1934,-17.65,31.6
15409,"LL3.4",3555,"Fell",1951,45.81667,44.63333
15414,"H5",4500,"Fell",1948,34.23333,72.08333
15419,"Iron",340,"Fell",1898,42.71667,-99.38333
48973,"CM2",25.81,"Fell",2009,54.76183,11.46745
15421,"H6",3200,"Fell",1941,4.66667,29.25
15422,"H4",2500,"Fell",1971,-22.25,-49.93333
15424,"L6",28400,"Fell",1847,41.9,-91.6
15426,"Pallasite, PMG",45000,"Fell",1902,61.5,30.5
15429,"L5",3000,"Fell",1848,44.5,0.15
15430,"L6",6000,"Fell",2002,-14.2,48.1
15436,"L6",1443,"Fell",1983,35.8,-84.1
15438,"L6",1000,"Fell",1836,45.36667,1.86667
15443,"Howardite",1600,"Fell",1803,48.13333,12.61667
15446,"L6",19000,"Fell",1768,48.18333,13.13333
15447,"L6",220,"Fell",1801,-20,57
15451,"Aubrite",4850,"Fell",1974,8.96667,12.08333
15453,"Iron, IAB-sLL",4000,"Fell",1885,24.68333,-101.68333
15454,"L6",4975,"Fell",1942,-1.21667,30
15455,"L5/6",150000,"Fell",1992,1.06667,34.16667
15467,"Eucrite-cm",31,"Fell",1953,-27.25,-67.5
15469,"H5",22,"Fell",1861,29.01667,77.8
15470,"H5",24750,"Fell",1915,-6.23333,106.88333
15485,"H4",10500,"Fell",1862,53.18333,13.15
15486,"L5",28.9,"Fell",1903,46.81867,7.21817
15489,"L6",4000,"Fell",1878,55.05,12.06667
15491,"LL6",6000,"Fell",1945,0,37.66667
15492,"H5",71400,"Fell",1920,25.48333,81.98333
15495,"L5",2405,"Fell",1955,38.18333,15.56667
16626,"L6",870,"Fell",1897,50.58333,11.1
16627,"L6",1300,"Fell",1949,45.76667,3.25
16628,"L3.7",22700,"Fell",1852,46.5,25.73333
16629,"L6",350,"Fell",1827,25.9,83.61667
16631,"H5",1100,"Fell",1980,34.8,111.7
16632,"L6",1600,"Fell",1881,54.56667,-1.16667
52090,"L5",3584,"Fell",2010,42.9075,-90.36556
16634,"CM2",8000,"Fell",1889,48.06667,30.96667
16635,"L6",6380,"Fell",1992,35.56833,133.22
16636,"L6",224.2,"Fell",1944,46.23333,17.53333
16640,"L6",10000,"Fell",1842,46.18333,16.1
16643,"Eucrite-mmict",330000,"Fell",1960,-26.45,120.36667
16645,"H5",16700,"Fell",1930,35.4,-92.05
16692,"L",1040,"Fell",1632,35.07833,136.93333
16696,"Pallasite",42,"Fell",1826,37.28333,14.7
16697,"LL6",5500,"Fell",1952,32.33333,120.66667
16700,"OC",550,"Fell",1905,47.7,16.6
16701,"L5",8510,"Fell",1910,25.68333,83.25
16703,"H5",5800,"Fell",1890,56.66667,23
16707,"H",100.7,"Fell",1898,61.73333,5.93333
16709,"L5-6",3e+05,"Fell",1882,46.8,24.03333
16711,"L6",35000,"Fell",1905,38.5,-101.1
16713,"CV3",4500,"Fell",1908,-39.63333,174.4
16715,"H5",144000,"Fell",1858,38.11667,-1.16667
16717,"Howardite",150,"Fell",1953,-31.25,26.46667
16719,"H5",2587,"Fell",1998,31.60833,-102.85833
16720,"H4",8600,"Fell",1849,35.25,-80.5
16725,"L5",4885,"Fell",1950,38.01667,-8.25
16726,"L5",3130,"Fell",1846,43.26667,13.35
16727,"H5",149000,"Fell",1923,43.39056,1.9625
16729,"L6",500,"Fell",1838,47.63333,1.58333
16736,"Eucrite-cm",1880,"Fell",1913,35.41667,-79.38333
16737,"H5",3520,"Fell",1810,52.45,-8.33333
16738,"L6",8887.5,"Fell",1930,-40.975,145.6
16740,"L6",70,"Fell",1808,28.78333,78.83333
16742,"H5",633,"Fell",2000,49.6,18.53333
16747,"H5",1300,"Fell",1875,44.6,5.13333
36592,"CO3.6",3763,"Fell",2006,59.43333,10.7
16759,"H6",1500,"Fell",1868,26.83333,77.33333
16762,"H4",9150,"Fell",1868,45.2,8.5
16766,"H6",11300,"Fell",1902,-29.8,141.7
16804,"L5",110000,"Fell",1991,18.7,4.8
16805,"Stone-uncl",17000,"Fell",1637,44.08333,6.86667
16820,"Stone-uncl",1100,"Fell",1944,-11.5,33.5
16841,"L5",4400,"Fell",1865,12.63333,77.01667
16851,"L",25.5,"Fell",1795,9.33333,80.83333
16874,"L6",4703,"Fell",1924,24.5,90.21667
16875,"CM2",1e+05,"Fell",1969,-36.61667,145.2
16882,"CM2",12600,"Fell",1950,36.6,-88.1
16885,"Iron, IAB-sHL",1245,"Fell",1964,26.13333,85.53333
16889,"H5",8165,"Fell",1956,12,1
16890,"L6",1810,"Fell",1922,38.12167,140.06167
16892,"Eucrite-cm",20,"Fell",1875,26.98333,78.21667
16893,"L5",6100,"Fell",1895,49.16667,19.5
16898,"Martian (nakhlite)",10000,"Fell",1911,31.31667,30.35
16899,"L6",23200,"Fell",1923,13.73333,100.08333
16902,"H5",4500,"Fell",1886,12.28333,79.2
16903,"L6",52900,"Fell",1917,35.66667,103.5
16904,"H6",7500,"Fell",1825,38.41667,-77.16667
16907,"H6",529,"Fell",1984,32.11667,121.8
16908,"H6",17000,"Fell",1928,19.25,77
16909,"H6",2700,"Fell",1974,33.75,51.5
16912,"L6",367.5,"Fell",1928,-34.05,150.68889
16922,"H4",347,"Fell",1936,-21.73333,165.9
16927,"CM2",105,"Fell",1890,21.25,83.66667
16934,"L6",420,"Fell",1995,36.44917,136.46528
16935,"Iron, ungrouped",4500,"Fell",1870,18.68333,83.48333
16941,"L6",2450,"Fell",1970,9.5,35.33333
16945,"L6",10250,"Fell",1864,56.5,21.5
16950,"EL6",6189,"Fell",2002,47.525,10.80833
16953,"L6",230000,"Fell",1860,40,-81.76667
16954,"L4",12000,"Fell",1994,15.36667,35.68333
16960,"H5",19256,"Fell",2003,29.94718,-90.10976
16966,"LL3.6",1393,"Fell",1883,-7.45,111.41667
16968,"Iron, ungrouped",37500,"Fell",1900,13.85,-4.38333
16976,"H4",3996,"Fell",1935,52.45,78.63333
16977,"L4",6000,"Fell",1954,56.11667,37.33333
16980,"Iron, IVA",14250,"Fell",1975,29.86667,121.48333
16981,"C3-ung",4610,"Fell",1983,32.925,105.90667
16982,"H3-4",467,"Fell",1897,34.2,131.56667
16983,"Iron, IID",17200,"Fell",1912,-28.56667,30.7
16984,"Eucrite-pmict",2300,"Fell",1823,44.08333,-69.48333
16985,"H4-6",483.7,"Fell",1991,40.08528,-86.055
16988,"L6",472,"Fell",860,33.725,130.75
16989,"CM2",4000,"Fell",1879,-32.36667,-59.83333
16994,"Iron, IIIAB",1050,"Fell",1918,36.21667,-92.26667
17922,"Aubrite",1100000,"Fell",1948,39.68333,-99.86667
17930,"H4",177,"Fell",1971,45.29167,11.52722
17933,"Ureilite",1900,"Fell",1886,54.81667,46
17935,"OC",1001,"Fell",1908,56,22
17936,"L6",250,"Fell",1933,42.91667,102.46667
17938,"H5",50000,"Fell",1978,24.3,-102.13333
17959,"H6",5000,"Fell",1851,41.63333,0.75
17960,"H4",363,"Fell",1925,43.33333,141.86667
17969,"Iron, IIIAB",737.6,"Fell",1939,21.20833,94.91667
17970,"LL5",1100,"Fell",1914,47.55,22.025
17979,"H4",5e+05,"Fell",1887,57.78333,55.26667
17988,"H5",1400,"Fell",1927,52.28333,8.05
17989,"L6",6000,"Fell",1855,58.5,23
17990,"L6",3750,"Fell",1900,47.88333,22.03333
17994,"H6",14360,"Fell",1741,33.28333,130.2
17995,"H5",16250,"Fell",1857,46.06667,23.58333
17996,"L5",7700,"Fell",1963,6.75,8.5
17997,"L6",5850,"Fell",1926,38.18333,-5.4
17998,"H5",194,"Fell",1958,36.18333,139.21667
18000,"Iron, IIAB",4742,"Fell",1904,35.08333,135.2
18002,"LL6",12000,"Fell",1834,50.83333,25.5
18009,"L6",16570,"Fell",1930,52.95,8.16667
18013,"LL5",150000,"Fell",1924,38.71667,-7.06667
18015,"H5",40000,"Fell",1929,39.56667,-2.1
18019,"Pallasite, PMG",250000,"Fell",1981,64.02,161.80833
18026,"CI1",14000,"Fell",1864,43.88333,1.38333
34489,"Eucrite",180,"Fell",2004,28.5475,-81.36222
18030,"CO3.4",6000,"Fell",1868,47.11667,6.15
18033,"Stone-uncl",4500,"Fell",1671,48.5,8
18034,"H6",3400,"Fell",1872,42.13333,12.93333
18042,"L6",246,"Fell",1928,58.88333,9.4
18045,"H",6510,"Fell",1867,38.4,140.35
18046,"LL6",840,"Fell",1896,38.6,-95.21667
56729,"L5",4440,"Fell",2003,12.9,0.08
18050,"LL6",1215.5,"Fell",1986,30.18,-6.57717
31282,"H3-5",17000,"Fell",2003,24.3,-13.1
18052,"H4",20000,"Fell",1998,37.60833,-8.28
18055,"L6",121.5,"Fell",1900,-18,16
18058,"H5",205,"Fell",1856,43.4,-5.86667
18068,"L6",3400,"Fell",1881,21.05,-99.3
18069,"Eucrite-mmict",3858,"Fell",1929,55.66667,25
18072,"H6",515,"Fell",1910,17.74333,120.45583
18074,"L5",1430,"Fell",1988,-23.11667,-65.1
18077,"Iron",18000,"Fell",1914,43.48333,118.61667
18079,"L3",135,"Fell",1926,39.8,-91.5
18082,"H5",682,"Fell",1949,21.3,-157.78333
18093,"L5",10500,"Fell",1859,15.08333,120.7
18098,"H5",2130,"Fell",1938,8.06667,124.28333
18101,"LL5",408000,"Fell",1930,36.06667,-90.5
18102,"LL5",2000,"Fell",1967,-6.23333,-40.7
18103,"L6",1e+05,"Fell",1956,-19.13333,-51.66667
18106,"L5",18000,"Fell",2003,41.48472,-87.67917
18108,"LL3.6",77600,"Fell",1857,9.23333,78.35
18109,"EH3",800,"Fell",1942,26.2,85.4
18110,"Eucrite-pmict",5100,"Fell",1933,36.21667,-103.4
18112,"H6",4375,"Fell",1969,20.93694,82.05
18116,"L6",2121,"Fell",1950,-19.53333,-48.56667
18118,"Iron",12,"Fell",1922,38.13333,14.96667
18171,"Mesosiderite-A1",37350,"Fell",1935,23.15,91.18333
18173,"H5",2968,"Fell",1966,43.46667,25.51667
18175,"H5",142.5,"Fell",1938,52.3,77.03333
18176,"L6",40000,"Fell",1826,48.53333,35.98333
18177,"Howardite",2000,"Fell",1882,52.03333,43
18180,"L6",45760,"Fell",1963,56.13333,-117.93333
18181,"Diogenite-pm",117.8,"Fell",1953,51.66667,9.25
18782,"H6",12570,"Fell",1992,41.28333,-73.91667
18786,"Aubrite",70000,"Fell",1946,30.125,-103.11667
18792,"Eucrite-mmict",165,"Fell",1899,-10.66667,35.5
18793,"L6",23474,"Fell",1935,23.325,91
18797,"LL5",2,"Fell",1830,56.4,-3.43333
18798,"L6",66000,"Fell",1933,56.63333,39.43333
18799,"Aubrite",3393,"Fell",1933,55.5,66.08333
18800,"H5",189,"Fell",1995,14.052,0.42
18801,"Eucrite-pmict",1800,"Fell",1855,35.3,-86.63333
18808,"L6",57900,"Fell",1901,40,-99.25
18809,"H4",500,"Fell",1887,11.25,108.58333
18811,"H4",7800,"Fell",1933,12,105.48333
18812,"L5",11000,"Fell",1941,15.71667,108.1
18813,"LL3.4",13.1,"Fell",1968,44.24417,11.50222
18822,"EL6",23250,"Fell",1863,58.66667,25.73333
18831,"Eucrite-mmict",42000,"Fell",1996,26.03472,73.94167
18832,"H",37,"Fell",1881,-32.86667,18.71667
18834,"L6",842,"Fell",1882,25.8,88.45
18835,"H6",1161,"Fell",1884,29.58333,76
18837,"Iron, IAB-ung",3760,"Fell",1921,31.95,-83.51667
18846,"H6",2085,"Fell",1930,30.7,-96.11667
51706,"L5-6",6913,"Fell",2008,45.275,26.70972
18849,"L5",39,"Fell",1723,50.53333,14.11667
18851,"L6",96,"Fell",1868,11.58333,104.91667
18853,"L5",3000,"Fell",1819,50.93333,12.13333
18858,"H5",350,"Fell",1866,26.71667,82.66667
18860,"CM2",253.6,"Fell",1942,66.34833,14.015
18865,"Winonaite",157,"Fell",1931,53.03639,-4.31944
18874,"H6",71400,"Fell",1998,34.175,-103.295
18876,"Stone-uncl",4500,"Fell",1796,38.5,-8
18879,"LL",665,"Fell",1933,31.41667,118.5
18883,"L6",2125,"Fell",1932,48.3025,13.94083
18887,"H5",5555,"Fell",1959,49.66667,14.03333
18888,"L6",900,"Fell",1893,39.11667,-83.85
45984,"Eucrite-br",500,"Fell",2007,39.35,-3.51667
18899,"H5",560,"Fell",1863,23.36667,75.18333
18901,"H5",250000,"Fell",1868,52.76667,21.26667
18902,"Stone-uncl",100,"Fell",1811,13.33333,78.95
18905,"L6",3e+05,"Fell",1937,-29.03333,-53.05
18907,"L/LL5",1275,"Fell",1982,32.08333,121.5
18908,"EH3",2600,"Fell",1976,26.53333,106.46667
22357,"H6",7000,"Fell",1925,-30.11667,28.7
22358,"H4",6045,"Fell",1857,17.76667,95.18333
22360,"Iron, IAB-ung",10750,"Fell",1898,39,-0.66667
22361,"H",17450,"Fell",1990,44.61667,126.13333
22363,"L6",65,"Fell",1851,46.6,0.25
22368,"H5",5000,"Fell",1957,-26.66667,-65.45
22371,"Iron, IIAB",10200,"Fell",1986,27.72528,76.465
31302,"L5",67225,"Fell",1983,28.225,70.2
22376,"L6",9000,"Fell",1878,52.98333,37.03333
22384,"L6",3766,"Fell",1940,26.45,82.9
22385,"LL",100,"Fell",1916,24.16667,87.76667
22386,"L6",4682,"Fell",1958,51.88333,6.93333
22387,"H4",290.4,"Fell",1917,23.98333,87.08333
22390,"H5",300,"Fell",1899,19.86667,-100.81667
22392,"L6",3224.5,"Fell",1937,25.38333,72.01667
22394,"L6",4910,"Fell",1919,38.2,115.7
22395,"H6",6.1,"Fell",1961,26.66667,50.15
22396,"Stone-uncl",24700,"Fell",1740,43.5,26.53333
22398,"Stone-uncl",910,"Fell",1880,52.2,17.98333
53502,"H5",18.41,"Fell",2007,38.13742,-119.75812
22584,"L5",17300,"Fell",1947,42.475,-5.33333
22585,"Iron, IVA",10000,"Fell",1919,-6.73333,111.36667
22586,"CR2",1000,"Fell",1824,44.76667,11.28333
22587,"L5",300,"Fell",1925,-32.75,-65.28333
22589,"L6",355,"Fell",1916,38.66667,116.13333
22590,"Iron, IIF",7000,"Fell",1933,48.6,45.66667
22592,"CI1",1,"Fell",1965,51.33333,-118.95
22593,"L6",3332,"Fell",1929,28.2,76.66667
22597,"L6",668,"Fell",1903,35.03333,-83.03333
22599,"H5",90000,"Fell",1918,46.88333,-102.31667
22602,"OC",1900,"Fell",1980,31.25,-99.03333
22603,"LL5",1800,"Fell",1828,37.46667,-77.5
22611,"L4",1310,"Fell",1934,-26.1,-49.8
22614,"Stone-uncl",103.3,"Fell",1490,45.48333,9.51667
22637,"H6",340,"Fell",1876,41.08333,-86.28333
22640,"Stone-uncl",1641,"Fell",1895,-23.38333,150.51667
22641,"Diogenite",400,"Fell",1871,42.3,0.55
22642,"Stone-uncl",2900,"Fell",1775,50.35,10.8
22766,"H5",10600,"Fell",1921,44.51667,-83.95
22773,"Iron, IIIAB",3500,"Fell",1876,52.76667,-2.51667
22780,"L6",465.5,"Fell",1976,-1.45,29.83333
22782,"R3.8-6",67,"Fell",1934,0.26667,36.53333
22783,"L4-6",6000,"Fell",1949,-10.26667,38.76667
22791,"L5",13000,"Fell",1914,51.13333,34.5
22792,"H5",1250,"Fell",1855,27.43333,82.08333
22793,"LL6",478,"Fell",1999,23.08333,91.66667
23101,"EH5",14000,"Fell",1914,43.73333,1.38333
23102,"LL6",271000,"Fell",1966,45.3,0.23333
23103,"Iron",4180,"Fell",1913,35.66667,136.3
23107,"L6",61.4,"Fell",1981,44.97917,-122.96944
23111,"L5",9000,"Fell",1798,46.05,4.63333
23114,"LL5",43,"Fell",1985,52.75,11.05
23115,"Iron, IIIAB",2462,"Fell",1921,25.66667,74.86667
23128,"H6",56,"Fell",1973,33.48472,-117.6625
31315,"L6",237,"Fell",2002,43.66667,13
23130,"L6",282,"Fell",1956,-31.01667,-71.4
34063,"LL6",460,"Fell",1968,19.76667,-100.65
23161,"L4",400,"Fell",1873,-29.2,-51.86667
23164,"CM2",60,"Fell",1939,24.16667,-99.33333
23165,"L6",5500,"Fell",1924,-33.9,-61.7
50909,"L6",4000,"Fell",2008,-31.535556,-68.489444
23171,"H4",927,"Fell",1962,-20.81,-49.38056
23176,"L4",2e+05,"Fell",1918,52.55,46.55
23187,"H",695,"Fell",1688,34.71667,137.78333
23188,"L6",4000,"Fell",1868,43.15,-0.85
23190,"LL4",2500,"Fell",1894,47.21667,29.86667
23192,"CM2",430,"Fell",1986,35.86667,139.4
23455,"L5",412,"Fell",1934,49.23333,17.56667
23457,"L",7000,"Fell",1715,53.35,15.05
23458,"H5",283.3,"Fell",1968,42.86083,-73.95028
23460,"L6",8000,"Fell",1846,48.11667,10.46667
23472,"H5",5400,"Fell",1871,44.36667,-69.2
23473,"L6",240,"Fell",1917,38.3,27.13333
23476,"LL6",6930,"Fell",1853,26.75,84.78333
23481,"H5",1590,"Fell",1939,-7.23333,107.33333
23483,"H5",150,"Fell",1947,22.83333,4.98333
23487,"LL3.00",691,"Fell",1940,22.25,79
23495,"H4",4000,"Fell",1773,41.71667,-0.05
23496,"H6",866,"Fell",1993,39.43833,140.51167
23500,"H6",20000,"Fell",1966,21.68389,79.50083
23501,"H4",8500,"Fell",1818,41.05,23.56667
23502,"Eucrite-cm",1800,"Fell",1923,-8.38333,-36.76667
23504,"H4",350,"Fell",1908,-19.46667,-44.21667
23508,"LL4",180,"Fell",1862,37.41667,-6
23509,"L5",101000,"Fell",1874,50.61667,36.6
23512,"L6",7000,"Fell",1989,34.75,10.71667
23521,"Diogenite",4000,"Fell",1850,23.1,87.3
23525,"H3.4",1265,"Fell",1921,37.83333,-76.7
23529,"L5",18600,"Fell",1904,44.05,-80.16667
23530,"Martian (shergottite)",5000,"Fell",1865,24.55,84.83333
23531,"L6",605,"Fell",1976,33.65,120.06667
23534,"L6",3679.7,"Fell",1921,25.85,87.5775
23582,"H5",3900,"Fell",1971,43.5,125.66667
23583,"H6",5000,"Fell",1912,33.71667,74.83333
23584,"L6",3200,"Fell",1863,24.33333,90.16667
23586,"LL5",3700,"Fell",1794,43.11667,11.6
23593,"Iron, IIAB",2.3e+07,"Fell",1947,46.16,134.65333
23594,"H5",1710,"Fell",1995,20.93333,-101.38333
55584,"Achondrite-ung",0.15,"Fell",1917,44.11667,27.26667
23603,"H5",1222,"Fell",1920,49.98333,7.53333
23606,"L6",1455,"Fell",1916,30.9,32.48333
23611,"H5",8400,"Fell",1901,26.21667,69.55
23613,"H6",2000,"Fell",1956,39.3,9.2
23614,"Eucrite-mmict",4100,"Fell",1933,42.58333,-103.66667
23616,"H5",1600,"Fell",1875,20.91667,82.58333
23617,"H6",40000,"Fell",1989,39.82467,36.13583
23619,"L5",630,"Fell",1989,32.43333,119.86667
23621,"L6",850,"Fell",1848,59.73333,10.86667
23626,"H5",1708,"Fell",1868,45.68333,15.6
23645,"L4",2750,"Fell",1818,55,35
23660,"OC",72.9,"Fell",1960,27.13333,84.06667
23661,"LL4",80000,"Fell",1877,43.66667,21.86667
23663,"H5",54,"Fell",1860,47.36667,1.73333
53829,"L6",1066,"Fell",2011,54.00883,22.005
23667,"H5",17100,"Fell",1866,35.16667,135.33333
23668,"L6",36900,"Fell",1993,45.25,125
23670,"OC",958,"Fell",1927,44.41667,23.5
23671,"Iron, ungrouped",2050,"Fell",1945,1.7,33.63333
23081,"L6",360,"Fell",1883,44.75,0.05
23082,"L6",5500,"Fell",1841,46.95,-1.5
23083,"L6",700,"Fell",1855,51.05,3.75
23087,"H6",4000,"Fell",1890,48.01667,-1.15
23089,"H4",1000,"Fell",1950,38.7,-90.23333
23090,"EH5",13780,"Fell",1903,-32.01667,27.41667
23091,"LL3.3",24.3,"Fell",1919,38.16667,-76.38333
23092,"LL6",8300,"Fell",1866,48.45,3.93333
23093,"L6",17000,"Fell",1910,61.65,27.2
23097,"L6",134.3,"Fell",1959,43.43333,2.95
23712,"H5",34000,"Fell",1876,59.93333,14.95
23713,"Eucrite-mmict",52000,"Fell",1808,49.28333,15.56667
23717,"L6",1500,"Fell",1857,45.05,41.98333
23099,"H4",4960,"Fell",1962,50.76667,3
23724,"Iron, IIIAB",325000,"Fell",1990,53.66667,55.98333
23728,"L6",50,"Fell",1974,41.2,-73.13333
23729,"L6",13400,"Fell",1917,56.58333,-3.25
23732,"Stone-uncl",10400,"Fell",1623,50.38333,-3.95
23733,"H5",25400,"Fell",1994,45.96861,-72.97806
23736,"L6",3500,"Fell",1924,36.48333,-90.66667
23737,"L6",815.3,"Fell",1969,50.53806,16.26333
23738,"L6",260000,"Fell",1986,31.61667,113.46667
48951,"LL6",110000,"Fell",2008,12.66667,78.03333
23741,"L/LL6",1710.5,"Fell",1916,25.93333,84.28333
23745,"H5",637,"Fell",1935,44.86667,133.16667
23760,"H6",7235,"Fell",1865,26.71667,84.21667
55529,"C",992.5,"Fell",2012,38.80389,-120.90806
23773,"H4",5560,"Fell",1954,33.18836,-86.2945
23776,"H5",7540,"Fell",1753,49.4,14.65
23778,"L5",9000,"Fell",1867,36.18333,5.41667
23782,"C2-ung",10000,"Fell",2000,59.70444,-134.20139
23784,"H4/5",1000,"Fell",1991,34.72,137.305
23789,"H5",720,"Fell",1880,35.38333,134.9
23795,"L6",10500,"Fell",1975,-7.75,112.76667
48691,"H5",1e+05,"Fell",2008,31.16333,-7.015
23801,"L5",905,"Fell",1918,35.43333,136.23333
23873,"L5",3850,"Fell",1965,45.4,122.9
23884,"Diogenite",12000,"Fell",1931,32.95,10.41667
23885,"L6",2500,"Fell",1967,19.38333,43.73333
23887,"L6",6000,"Fell",1929,35.13333,44.45
23888,"L6",21000,"Fell",1937,46.71667,23.5
23897,"L6",160000,"Fell",1879,-25.73333,142.95
23898,"L4",28500,"Fell",1872,58.03333,26.95
23908,"H6",342,"Fell",1950,33.4,70.6
54493,"L6",14200,"Fell",2011,-1.00278,37.15028
23976,"H4/5",45300,"Fell",2002,-29.33333,27.58333
23984,"H5",2232,"Fell",1986,32.94667,118.99
23989,"H/L3.6",28000,"Fell",1878,49.6,17.11667
23998,"L6",74800,"Fell",1927,38.2,-89.68333
23999,"L6",3000,"Fell",1970,14.25,1.53333
24004,"H5",65500,"Fell",1807,54.5,35.2
24009,"H6",230,"Fell",1934,13.63333,79.41667
54823,"Martian (shergottite)",7000,"Fell",2011,29.48195,-7.61123
24011,"H6",20000,"Fell",1869,-7.08333,111.53333
24012,"L5",16500,"Fell",1922,-6.66667,106.58333
24019,"LL6",600,"Fell",1905,47.85,34.76667
24020,"H6",900,"Fell",1879,20.16667,-105.21667
24023,"L",600,"Fell",1916,34.5,133.75
24024,"H4/5",27.5,"Fell",1984,38.36667,140.86556
24026,"CI1",7.7,"Fell",1911,24.65,76.86667
24029,"H6",977,"Fell",1988,45.06667,7.66667
24032,"H6",259.1,"Fell",1944,42.06667,-104.16667
24036,"H6",1030,"Fell",1812,43.6,1.4
24037,"OC",2000,"Fell",1824,51.73333,102.53333
24038,"L6",14500,"Fell",1863,50.78333,4.76667
24042,"LL6",1250,"Fell",1988,52.21667,13.16667
24046,"H3/4",11800,"Fell",1856,45.46667,10
24050,"Iron, IIIAB-an",63000,"Fell",1916,50.91667,9.18333
24053,"H",357.4,"Fell",1950,58.47333,8.86667
24054,"L6",1020,"Fell",1917,32.16667,-95.1
24057,"L/LL6",640,"Fell",1927,61.3,12.3
24059,"H5-6",800,"Fell",1996,36.06333,140.145
24060,"L6",13100,"Fell",1921,9.66667,105.66667
24062,"H6",10000,"Fell",1967,45.46667,105.38333
47343,"L5",89.3,"Fell",1996,45.34583,-92.05167
24086,"LL5",30000,"Fell",1975,21.66667,-103.36667
24094,"H4",19860,"Fell",1884,60,5.61667
24095,"Iron",750,"Fell",1903,57.16667,65.53333
24096,"H5",40000,"Fell",1903,-19.81667,-48.78333
24097,"H5",4590,"Fell",1970,11.05,-69.85
24098,"L6",1000,"Fell",1989,41.76667,62.51667
